,Isopodichnus,Gyrochorte,Rhizocorallium,Dimorphichnus,Camborygma,Phycodes,Archaeonassa,Catenichnus,Rosselia,Glockerichnus,Cosmorhaphe,Rusophycus,Furculosus,Spirorhaphe,Scolicia,Syringomorpha,Spirophyton,Ptychoplasma,Trichichnus,Protopaleodictyon,Arenicolites,Helminthopsis,Skolithos,Spirophycus,Treptichnus,Helicodromites,Bifungites,Volkichnium,Vagorichnus,Diplocraterion,Dictyodora,Balanoglossites,Cylindrichnus,Climactichnites,Phycosiphon,Furnasichnus,Planolites,Curvolithus,Zoophycos,Neonereites,Chondrites,Trichophycus,Gyrophyllites,Psammichnites,Taenidium,Monocraterion,Gyrolithes,Multina,Scalarituba,Protovirgularia,Alcyonidiopsis,Nereites,Beaconites,Palaeophycus,Paleodictyon,Bergaueria,Hormosiroidea,Conostichus,Asterosoma,Macaronichnus,Arthrophycus,Thalassinoides,Diplichnites,Cylindricum,Daedalus,Arachnostega,Spirodesmos,Oikobesalon,Didymaulichnus,Lockeia,Scoyenia,Dolopichnus,Cruziana,Labyrintichnus,Circulichnis,Teichichnus,Compaginatichnus,Lingulichnus,Arenituba,Cochlichnus,Conichnus,Oldhamia,Polykladichnus
Furnasichnus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.018518518518518517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.03508771929824561,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18181818181818182,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Planolites,0.0,0.06666666666666667,0.05172413793103448,0.016129032258064516,0.0,0.2222222222222222,0.015873015873015872,0.0,0.03333333333333333,0.017543859649122806,0.0,0.17582417582417584,0.017543859649122806,0.0,0.034482758620689655,0.0,0.017543859649122806,0.08771929824561403,0.07575757575757576,0.0,0.11842105263157894,0.05405405405405406,0.13013698630136986,0.01694915254237288,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.1076923076923077,0.015384615384615385,0.0,0.05263157894736842,0.0,0.01694915254237288,0.03508771929824561,1.0,0.03125,0.036585365853658534,0.05172413793103448,0.17045454545454544,0.07352941176470588,0.03278688524590164,0.017543859649122806,0.0,0.15942028985507245,0.034482758620689655,0.0,0.0,0.017543859649122806,0.03389830508474576,0.0,0.0,0.21428571428571427,0.0,0.03278688524590164,0.017241379310344827,0.017241379310344827,0.05263157894736842,0.01639344262295082,0.12857142857142856,0.10843373493975904,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.08450704225352113,0.0967741935483871,0.0,0.03508771929824561,0.08235294117647059,0.0,0.0,0.26666666666666666,0.03508771929824561,0.03278688524590164,0.0,0.01639344262295082,0.015384615384615385,0.0,0.07017543859649122
Curvolithus,0.0,0.14285714285714285,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.25,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,1.0,0.0,0.0,0.12244897959183673,0.0,0.36363636363636365,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.1111111111111111,0.0,0.0,0.030303030303030304,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.16666666666666666,0.2857142857142857,0.0,0.0
Zoophycos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.0,1.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.022222222222222223,0.0,0.028169014084507043,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.06818181818181818,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Neonereites,0.0,0.1,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chondrites,0.0,0.10416666666666667,0.041666666666666664,0.0,0.0,0.023255813953488372,0.08163265306122448,0.0,0.02,0.0,0.0,0.02127659574468085,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.17647058823529413,0.0,0.13846153846153847,0.21818181818181817,0.019867549668874173,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.05172413793103448,0.0,0.0,0.06521739130434782,0.0,0.020833333333333332,0.043478260869565216,0.17045454545454544,0.12244897959183673,0.027777777777777776,0.041666666666666664,1.0,0.0,0.08333333333333333,0.0,0.017857142857142856,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.015151515151515152,0.0196078431372549,0.0,0.02127659574468085,0.0,0.02,0.046153846153846156,0.05194805194805195,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.09615384615384616,0.0,0.043478260869565216,0.04216867469879518,0.0,0.021739130434782608,0.14035087719298245,0.0,0.08333333333333333,0.020833333333333332,0.0625,0.1,0.0,0.0
Trichophycus,0.0,0.0,0.0,0.047619047619047616,0.0,0.11538461538461539,0.045454545454545456,0.0,0.0,0.0,0.0,0.08196721311475409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.08,0.05405405405405406,0.05555555555555555,0.0,0.0,0.0625,0.0,0.0,0.0,0.05172413793103448,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gyrophyllites,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.08333333333333333,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.36363636363636365,0.0,0.0,0.08333333333333333,0.047619047619047616,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
Psammichnites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taenidium,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.017857142857142856,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monocraterion,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.0,0.0,0.0,0.043478260869565216,0.0,0.1774193548387097,0.0,0.0,0.04,0.041666666666666664,0.043478260869565216,0.037037037037037035,0.0,0.0,0.24390243902439024,0.023255813953488372,0.12931034482758622,0.04,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.15151515151515152,0.03225806451612903,0.0,0.08333333333333333,0.0,0.0,0.08695652173913043,0.15942028985507245,0.06666666666666667,0.0,0.0,0.029850746268656716,0.05405405405405406,0.0,0.0,0.0,1.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.10810810810810811,0.0,0.2830188679245283,0.0,0.0,0.041666666666666664,0.0,0.13043478260869565,0.0,0.125,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.1724137931034483,0.0,0.0,0.07142857142857142,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
Gyrolithes,0.0,0.0,0.0,0.125,0.0,0.046511627906976744,0.1111111111111111,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.05555555555555555,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.125,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scalarituba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Protovirgularia,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alcyonidiopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nereites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.06779661016949153,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0
Beaconites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palaeophycus,0.0,0.0196078431372549,0.020833333333333332,0.04081632653061224,0.0,0.14473684210526316,0.0196078431372549,0.0,0.02040816326530612,0.022222222222222223,0.0,0.10465116279069768,0.022222222222222223,0.0,0.06666666666666667,0.0,0.022222222222222223,0.0,0.017241379310344827,0.0,0.10606060606060606,0.06451612903225806,0.10071942446043165,0.02127659574468085,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,0.034482758620689655,0.018867924528301886,0.0,0.06666666666666667,0.0,0.0,0.044444444444444446,0.21428571428571427,0.038461538461538464,0.028169014084507043,0.0,0.07058823529411765,0.05172413793103448,0.04081632653061224,0.0,0.16666666666666666,0.2830188679245283,0.043478260869565216,0.08163265306122448,0.0,0.0,0.0425531914893617,0.06779661016949153,0.0,1.0,0.015384615384615385,0.04081632653061224,0.021739130434782608,0.0,0.0,0.02040816326530612,0.24074074074074073,0.012658227848101266,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.2037037037037037,0.05660377358490566,0.0,0.0,0.05521472392638037,0.0,0.0,0.14285714285714285,0.044444444444444446,0.0,0.0,0.02040816326530612,0.018867924528301886,0.0,0.0
Paleodictyon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.046511627906976744,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.015151515151515152,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.015384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
Bergaueria,0.0,0.08333333333333333,0.0,0.09090909090909091,0.0,0.02127659574468085,0.18181818181818182,0.0,0.375,0.0,0.0,0.037037037037037035,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.038461538461538464,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.125,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0196078431372549,0.047619047619047616,0.09090909090909091,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,1.0,0.0,0.0,0.0,0.1,0.12,0.0,0.1875,0.0,0.16666666666666666,0.0,0.0,0.0,0.04,0.13333333333333333,0.0,0.0,0.031007751937984496,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
Hormosiroidea,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.045454545454545456,0.009174311926605505,0.25,0.0,0.5,0.0,0.0,0.0,0.0625,0.1,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.05,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Conostichus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asterosoma,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13636363636363635,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.15,0.2727272727272727,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macaronichnus,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.03125,0.04,0.02727272727272727,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02040816326530612,0.0,0.1,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,0.058823529411764705,0.0,0.0,0.0,0.4,0.0,0.041666666666666664,0.06666666666666667,0.0,0.0,0.023255813953488372,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
Arthrophycus,0.0,0.03571428571428571,0.0,0.037037037037037035,0.0,0.0847457627118644,0.03571428571428571,0.0,0.038461538461538464,0.0,0.0,0.1076923076923077,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.023809523809523808,0.04838709677419355,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.12121212121212122,0.0,0.0,0.13636363636363635,0.0,0.0,0.09090909090909091,0.12857142857142856,0.0,0.0,0.0,0.046153846153846156,0.02702702702702703,0.07692307692307693,0.0,0.32,0.125,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.24074074074074073,0.0,0.12,0.0,0.0,0.13636363636363635,0.038461538461538464,1.0,0.0,0.16666666666666666,0.0,0.045454545454545456,0.0,0.0,0.0,0.5,0.2692307692307692,0.0,0.0,0.08759124087591241,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
Thalassinoides,0.0,0.05,0.08333333333333333,0.025,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.08888888888888889,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.10843373493975904,0.0,0.016129032258064516,0.0,0.05194805194805195,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0125,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428
Diplichnites,0.0,0.05263157894736842,0.0625,0.11764705882352941,0.0,0.0784313725490196,0.17647058823529413,0.07692307692307693,0.058823529411764705,0.0,0.0,0.08620689655172414,0.07692307692307693,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0625,0.05217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0625,0.017241379310344827,0.03571428571428571,0.05555555555555555,0.0,0.0,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.1875,0.07142857142857142,0.0,0.23076923076923078,0.058823529411764705,0.16666666666666666,0.02127659574468085,1.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.2631578947368421,0.0,0.0,0.06870229007633588,0.0,0.0,0.03225806451612903,0.0,0.05555555555555555,0.0,0.058823529411764705,0.047619047619047616,0.0,0.0
Cylindricum,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daedalus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arachnostega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spirodesmos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
